player_id,name,hometown,positions,year,height,weight,season_wins,season_losses,season_games,season_ppg,season_opp_ppg,season_total,season_opp_total,class,performances,height_inches,weight_lbs
-2199100310780146304,daniel david,"hoschton, ga.",qb,2019,"6'1""",212 lbs,0,0,14,37.86,0,530.0,0,sr.,[],7.0,212.0
5877557319760821108,quae drake,"wadley, al.",db,2019,"6'2""",193 lbs,0,0,14,37.86,0,530.0,0,fr.,[],8.0,193.0
-6234343334612728370,tj reed,"daphne, ala.",rb,2019,"5'9""",173 lbs,0,0,14,37.86,0,530.0,0,sr.,[],14.0,173.0
-5927054361151068277,iaan cousin,"carrollton, ga.",rb,2019,"6'0""",165 lbs,0,0,14,37.86,0,530.0,0,fr.,[],6.0,165.0
-5927054361151068277,iaan cousin,"carrollton, ga.",rb,2021,"6'0""",165 lbs,0,0,13,32.85,0,427.0,0,jr.,[],6.0,165.0
-5927054361151068277,iaan cousin,"carrollton, ga.",rb,2022,"6'0""",160 lbs,0,0,11,27.45,0,302.0,0,so.,[],6.0,160.0
-3790541289829978896,brandon simmons,"pleasant grove, ala.",rb,2019,"6'0""",229 lbs,0,0,14,37.86,0,530.0,0,jr.,[],6.0,229.0
7916634151356719922,monte jones,"cleveland, ohio",wr,2019,"6'4""",214 lbs,0,0,14,37.86,0,530.0,0,sr.,[],10.0,214.0
-2929830517203130384,dorian walker,"tallulah, la.",db,2019,"6'0""",181 lbs,0,0,14,37.86,0,530.0,0,sr.,[],6.0,181.0
4602468011215733824,shaquil terry,"bessemer, ala.",rb,2019,"5'9""",172 lbs,0,0,14,37.86,0,530.0,0,jr.,[],14.0,172.0
-9014047338409495867,tommy bryant,"tuscaloosa, ala.",qb,2019,"6'1""",190 lbs,0,0,14,37.86,0,530.0,0,jr.,[],7.0,190.0
-6375209885997626722,antavius grier,"jackson, ga.",rb,2019,"5'9""",158 lbs,0,0,14,37.86,0,530.0,0,so.,[],14.0,158.0
-1719677223532821761,nykeem farrow,"cochran, ga.",rb,2019,"5'9""",165 lbs,0,0,14,37.86,0,530.0,0,fr.,[],14.0,165.0
-1719677223532821761,nykeem farrow,"cochran, ga.",rb,2021,"5'9""",170 lbs,0,0,13,32.85,0,427.0,0,jr.,[],14.0,170.0
-1719677223532821761,nykeem farrow,"cochran, ga.",rb,2022,"5'9""",170 lbs,0,0,11,27.45,0,302.0,0,so.,[],14.0,170.0
1648663158425963113,adeolu adeleke,"conyers, ga.",rb,2019,"5'10""",189 lbs,0,0,14,37.86,0,530.0,0,so.,[],15.0,189.0
1648663158425963113,adeolu adeleke,"conyers, ga.",rb,2021,"5'10""",185 lbs,0,0,13,32.85,0,427.0,0,sr.,[],15.0,185.0
-9109784246322792309,d'andre ferguson,"kennesaw, ga.",db,2019,"5'10""",170 lbs,0,0,14,37.86,0,530.0,0,fr.,[],15.0,170.0
162207649290345568,jalen jackson,"powder springs, ga.",wr,2019,"6'2""",197 lbs,0,0,14,37.86,0,530.0,0,fr.,[],8.0,197.0
4068005562970129940,isaac foster,"summerville, ga.","rb,wr",2019,"5'10""",165 lbs,0,0,14,37.86,0,530.0,0,gr.,[],15.0,165.0
4068005562970129940,isaac foster,"summerville, ga.","rb,wr",2021,"5'10""",170 lbs,0,0,13,32.85,0,427.0,0,so.,[],15.0,170.0
4068005562970129940,isaac foster,"summerville, ga.","rb,wr",2022,"5'10""",175 lbs,0,0,11,27.45,0,302.0,0,sr.,[],15.0,175.0
4068005562970129940,isaac foster,"summerville, ga.","rb,wr",2023,"5'10""",175 lbs,0,0,9,26.11,0,235.0,0,,[],15.0,175.0
-1784759497773491857,chavis marshall,"sylvester, ga.",wr,2019,"6'3""",179 lbs,0,0,14,37.86,0,530.0,0,fr.,[],9.0,179.0
-1784759497773491857,chavis marshall,"sylvester, ga.",wr,2021,"6'3""",190 lbs,0,0,13,32.85,0,427.0,0,jr.,[],9.0,190.0
-1784759497773491857,chavis marshall,"sylvester, ga.",wr,2022,"6'3""",195 lbs,0,0,11,27.45,0,302.0,0,,[],9.0,195.0
7669545303787242741,xavier shepherd,"nashville, tenn.",qb,2019,"6'0""",190 lbs,0,0,14,37.86,0,530.0,0,fr.,[],6.0,190.0
7669545303787242741,xavier shepherd,"nashville, tenn.",qb,2021,"6'0""",205 lbs,0,0,13,32.85,0,427.0,0,jr.,[],6.0,205.0
7669545303787242741,xavier shepherd,"nashville, tenn.",qb,2022,"6'0""",205 lbs,0,0,11,27.45,0,302.0,0,so.,[],6.0,205.0
-3181763093662486551,kj hancock,"suwanee, ga.",wr,2019,"6'1""",210 lbs,0,0,14,37.86,0,530.0,0,jr.,[],7.0,210.0
-2309216227005511648,jonathan murphy,"los angeles, calif.",qb,2019,"6'0""",190 lbs,0,0,14,37.86,0,530.0,0,gr.,[],6.0,190.0
-2309216227005511648,jonathan murphy,"los angeles, calif.",qb,2021,"6'0""",195 lbs,0,0,13,32.85,0,427.0,0,jr.,[],6.0,195.0
-2309216227005511648,jonathan murphy,"los angeles, calif.",qb,2022,"6'0""",190 lbs,0,0,11,27.45,0,302.0,0,so.,[],6.0,190.0
-2309216227005511648,jonathan murphy,"los angeles, calif.",qb,2023,"6'0""",190 lbs,0,0,9,26.11,0,235.0,0,sr.,[],6.0,190.0
8441711786722227907,cincere  mason,"atlanta, ga.",db,2019,"6'0""",212 lbs,0,0,14,37.86,0,530.0,0,so.,[],6.0,212.0
8955039362648378752,le'vonte larry,"jesup, ga.",db,2019,"5'9""",181 lbs,0,0,14,37.86,0,530.0,0,sr.,[],14.0,181.0
8385171371236792560,demetrius  pettway,"phenix city, ala.",lb,2019,"6'1""",186 lbs,0,0,14,37.86,0,530.0,0,so.,[],7.0,186.0
6028112598813120448,markeith  montgomery,"flintstone, ga.",db,2019,"5'9""",172 lbs,0,0,14,37.86,0,530.0,0,fr.,[],14.0,172.0
6028112598813120448,markeith  montgomery,"flintstone, ga.",db,2021,"5'10""",195 lbs,0,0,13,32.85,0,427.0,0,gr.,[],15.0,195.0
6028112598813120448,markeith  montgomery,"flintstone, ga.",db,2022,"5'10""",185 lbs,0,0,11,27.45,0,302.0,0,jr.,[],15.0,185.0
6028112598813120448,markeith  montgomery,"flintstone, ga.",db,2023,"5'10""",190 lbs,0,0,9,26.11,0,235.0,0,sr.,[],15.0,190.0
-3006002698871400592,kevin  ficklin,"dacula, ga.",rb,2019,"5'6""",187 lbs,0,0,14,37.86,0,530.0,0,sr.,[],11.0,187.0
-6225714987735583822,jeremiah compton,"waverly, ga.",db,2019,"6'1""",191 lbs,0,0,14,37.86,0,530.0,0,fr.,[],7.0,191.0
-6225714987735583822,jeremiah compton,"waverly, ga.",db,2021,"6'1""",190 lbs,0,0,13,32.85,0,427.0,0,jr.,[],7.0,190.0
8011158723305398609,je'cory  burks,"perry, ga.",db,2019,"6'0""",167 lbs,0,0,14,37.86,0,530.0,0,fr.,[],6.0,167.0
8011158723305398609,je'cory  burks,"perry, ga.",db,2021,"6'0""",195 lbs,0,0,13,32.85,0,427.0,0,jr.,[],6.0,195.0
8011158723305398609,je'cory  burks,"perry, ga.",db,2022,"6'0""",195 lbs,0,0,11,27.45,0,302.0,0,sr.,[],6.0,195.0
-8037098511291608718,sam outlaw,"cumming, ga.",rb,2019,"6'1""",221 lbs,0,0,14,37.86,0,530.0,0,jr.,[],7.0,221.0
7649919292497171689,preston daniels,"sandersville, ga.","rb,te",2019,"5'11""",225 lbs,0,0,14,37.86,0,530.0,0,fr.,[],16.0,225.0
7649919292497171689,preston daniels,"sandersville, ga.","rb,te",2020,"5'11""",250 lbs,0,0,5,29.6,0,148.0,0,jr.,[],16.0,250.0
7649919292497171689,preston daniels,"sandersville, ga.","rb,te",2021,"5'11""",250 lbs,0,0,13,32.85,0,427.0,0,r-sr.,[],16.0,250.0
7649919292497171689,preston daniels,"sandersville, ga.","rb,te",2022,"5'11""",255 lbs,0,0,11,27.45,0,302.0,0,so.,[],16.0,255.0
7649919292497171689,preston daniels,"sandersville, ga.","rb,te",2023,"5'11""",260 lbs,0,0,9,26.11,0,235.0,0,sr.,[],16.0,260.0
7649919292497171689,preston daniels,"sandersville, ga.","rb,te",2024,"5'11""",250 lbs,0,0,4,12.25,0,49.0,0,,[],16.0,250.0
-535886345693374288,adesola abisoye,"loganville, ga.",db,2019,"5'10""",186 lbs,0,0,14,37.86,0,530.0,0,jr.,[],15.0,186.0
-1451483031178667812,cole loden,"st. mary's, ga.",db,2019,"5'11""",176 lbs,0,0,14,37.86,0,530.0,0,so.,[],16.0,176.0
-1451483031178667812,cole loden,"st. mary's, ga.",db,2021,"5'11""",185 lbs,0,0,13,32.85,0,427.0,0,sr.,[],16.0,185.0
-6145447207920280577,camari louis,"moultrie, ga.",db,2019,"5'10""",180 lbs,0,0,14,37.86,0,530.0,0,fr.,[],15.0,180.0
-6311159064919096798,benjamin bobby,"powder springs, ga.",db,2019,"5'7""",176 lbs,0,0,14,37.86,0,530.0,0,jr.,[],12.0,176.0
-2825080032402077289,cade radam,"canton, ga.",rb,2019,"6'0""",205 lbs,0,0,14,37.86,0,530.0,0,fr.,[],6.0,205.0
-2825080032402077289,cade radam,"canton, ga.",rb,2021,"6'0""",205 lbs,0,0,13,32.85,0,427.0,0,so.,[],6.0,205.0
330624342023904872,bryson  perry,"canton, ga.",db,2019,"5'9""",181 lbs,0,0,14,37.86,0,530.0,0,so.,[],14.0,181.0
-8800767053090412478,clayton nelson,"buford, ga.","db,wr",2019,"6'0""",188 lbs,0,0,14,37.86,0,530.0,0,fr.,[],6.0,188.0
-8800767053090412478,clayton nelson,"buford, ga.","db,wr",2021,"6'0""",185 lbs,0,0,13,32.85,0,427.0,0,jr.,[],6.0,185.0
-8800767053090412478,clayton nelson,"buford, ga.","db,wr",2022,"6'0""",190 lbs,0,0,11,27.45,0,302.0,0,sr.,[],6.0,190.0
-9155044181336911322,bronson rechsteiner,"acworth, ga.",rb,2019,"6'0""",230 lbs,0,0,14,37.86,0,530.0,0,sr.,[],6.0,230.0
6362865981519822867,donte justice,"gordon, ga.",db,2019,"5'11""",175 lbs,0,0,14,37.86,0,530.0,0,fr.,[],16.0,175.0
6362865981519822867,donte justice,"gordon, ga.",db,2021,"5'11""",180 lbs,0,0,13,32.85,0,427.0,0,so.,[],16.0,180.0
-1182770590190411635,cole gilley,"fayetteville, ga.",rb,2019,"5'10""",206 lbs,0,0,14,37.86,0,530.0,0,fr.,[],15.0,206.0
1724156505539585439,william jenkins,"decatur, ga.",lb,2019,"6'0""",200 lbs,0,0,14,37.86,0,530.0,0,fr.,[],6.0,200.0
1724156505539585439,william jenkins,"decatur, ga.",lb,2021,"6'0""",200 lbs,0,0,13,32.85,0,427.0,0,jr.,[],6.0,200.0
1724156505539585439,william jenkins,"decatur, ga.",lb,2022,"6'0""",215 lbs,0,0,11,27.45,0,302.0,0,so.,[],6.0,215.0
-565922991727369408,troy henderson,"cleveland, ohio",lb,2019,"5'11""",223 lbs,0,0,14,37.86,0,530.0,0,gr.,[],16.0,223.0
6540912908421478737,kareem taylor,"rincon, ga.",lb,2019,"6'0""",223 lbs,0,0,14,37.86,0,530.0,0,jr.,[],6.0,223.0
-1677269368524372042,campbell price,"woodstock, ga.",lb,2019,"5'10""",190 lbs,0,0,14,37.86,0,530.0,0,fr.,[],15.0,190.0
869698771418762915,bryson armstrong,"marietta, ga.",lb,2019,"5'11""",212 lbs,0,0,14,37.86,0,530.0,0,jr.,[],16.0,212.0
444633388746138596,courtney mills,"powder springs, ga.",lb,2019,"6'1""",240 lbs,0,0,14,37.86,0,530.0,0,so.,[],7.0,240.0
-3738978061214017963,charlie patrick,"atlanta, ga.",lb,2019,"6'0""",215 lbs,0,0,14,37.86,0,530.0,0,jr.,[],6.0,215.0
-2130415496146010026,drew sheehan,"woodstock, ga.",te,2019,"6'2""",215 lbs,0,0,14,37.86,0,530.0,0,fr.,[],8.0,215.0
-8957478813215450702,cade loden,"st. mary's, ga.","db,wr",2019,"6'0""",170 lbs,0,0,14,37.86,0,530.0,0,fr.,[],6.0,170.0
-8957478813215450702,cade loden,"st. mary's, ga.","db,wr",2021,"6'0""",175 lbs,0,0,13,32.85,0,427.0,0,jr.,[],6.0,175.0
-8957478813215450702,cade loden,"st. mary's, ga.","db,wr",2022,"6'0""",180 lbs,0,0,11,27.45,0,302.0,0,so.,[],6.0,180.0
5849488724821169327,tanner jones,"kennesaw, ga.",wr,2019,"5'10""",174 lbs,0,0,14,37.86,0,530.0,0,sr.,[],15.0,174.0
6520217046762411304,kyle glover,"eastman, ga.",rb,2019,"5'11""",204 lbs,0,0,14,37.86,0,530.0,0,gr.,[],16.0,204.0
6520217046762411304,kyle glover,"eastman, ga.",rb,2021,"5'11""",215 lbs,0,0,13,32.85,0,427.0,0,jr.,[],16.0,215.0
-1278362604058341684,jack ness,"buford, ga.",lb,2019,"6'0""",203 lbs,0,0,14,37.86,0,530.0,0,so.,[],6.0,203.0
-8289404720410712541,chance bates,"muscle shoals, ala.",lb,2019,"6'0""",248 lbs,0,0,14,37.86,0,530.0,0,so.,[],6.0,248.0
-8289404720410712541,chance bates,"muscle shoals, ala.",lb,2021,"6'0""",240 lbs,0,0,13,32.85,0,427.0,0,sr.,[],6.0,240.0
524901878487959352,terrell paxton,"stone mountain, ga.",ol,2019,"6'0""",304 lbs,0,0,14,37.86,0,530.0,0,fr.,[],6.0,304.0
524901878487959352,terrell paxton,"stone mountain, ga.",ol,2021,"6'0""",310 lbs,0,0,13,32.85,0,427.0,0,gr.,[],6.0,310.0
524901878487959352,terrell paxton,"stone mountain, ga.",ol,2022,"6'0""",310 lbs,0,0,11,27.45,0,302.0,0,jr.,[],6.0,310.0
524901878487959352,terrell paxton,"stone mountain, ga.",ol,2023,"6'0""",315 lbs,0,0,9,26.11,0,235.0,0,sr.,[],6.0,315.0
-8102708638400881851,jake stewart,"sugar hill, ga.",lb,2019,"6'0""",210 lbs,0,0,14,37.86,0,530.0,0,fr.,[],6.0,210.0
-7905506812362377618,kelcy  allen,"smith station, ala.",dl,2019,"6'1""",267 lbs,0,0,14,37.86,0,530.0,0,fr.,[],7.0,267.0
-7905506812362377618,kelcy  allen,"smith station, ala.",dl,2021,"6'1""",240 lbs,0,0,13,32.85,0,427.0,0,jr.,[],7.0,240.0
2900818267210039253,antwann fann,"perry, ga.",ol,2019,"6'3""",320 lbs,0,0,14,37.86,0,530.0,0,fr.,[],9.0,320.0
-8770038482418902957,chad goddard,"marietta, ga.",lb,2019,"6'1""",207 lbs,0,0,14,37.86,0,530.0,0,fr.,[],7.0,207.0
-2917611370516431624,demetric barnes,"stone mountain, ga.",dl,2019,"6'4""",255 lbs,0,0,14,37.86,0,530.0,0,fr.,[],10.0,255.0
-2917611370516431624,demetric barnes,"stone mountain, ga.",dl,2021,"6'4""",295 lbs,0,0,13,32.85,0,427.0,0,jr.,[],10.0,295.0
-2917611370516431624,demetric barnes,"stone mountain, ga.",dl,2022,"6'4""",235 lbs,0,0,11,27.45,0,302.0,0,so.,[],10.0,235.0
-2917611370516431624,demetric barnes,"stone mountain, ga.",dl,2023,"6'4""",255 lbs,0,0,9,26.11,0,235.0,0,sr.,[],10.0,255.0
-817432730478886107,jake lassiter,"coral springs, fla.",ol,2019,"6'1""",240 lbs,0,0,14,37.86,0,530.0,0,gr.,[],7.0,240.0
-817432730478886107,jake lassiter,"coral springs, fla.",ol,2021,"6'1""",240 lbs,0,0,13,32.85,0,427.0,0,jr.,[],7.0,240.0
-3472383350059771335,andrew butcher,"alpharetta, ga.",dl,2019,"6'3""",262 lbs,0,0,14,37.86,0,530.0,0,sr.,[],9.0,262.0
-650215192770703638,tyler moore,"phenix city, ala.",dl,2019,"6'1""",259 lbs,0,0,14,37.86,0,530.0,0,so.,[],7.0,259.0
-650215192770703638,tyler moore,"phenix city, ala.",dl,2021,"6'1""",250 lbs,0,0,13,32.85,0,427.0,0,sr.,[],7.0,250.0
8376921403183046503,"desmond johnson, jr.","rome, ga.",dl,2019,"6'2""",233 lbs,0,0,14,37.86,0,530.0,0,sr.,[],8.0,233.0
-4792980419649589447,devin floyd,"rome, ga.",ol,2019,"6'1""",270 lbs,0,0,14,37.86,0,530.0,0,fr.,[],7.0,270.0
-4792980419649589447,devin floyd,"rome, ga.",ol,2021,"6'1""",270 lbs,0,0,13,32.85,0,427.0,0,so.,[],7.0,270.0
-9207811809486995607,alexzander feliz,"davie, fla.",ol,2019,"6'1""",290 lbs,0,0,14,37.86,0,530.0,0,jr.,[],7.0,290.0
7111942735382406357,chris dye,"greenville, miss.",ol,2019,"6'3""",296 lbs,0,0,14,37.86,0,530.0,0,jr.,[],9.0,296.0
-728099077344823870,savon  simmons,"fayetteville, ga.",ol,2019,"6'2""",246 lbs,0,0,14,37.86,0,530.0,0,so.,[],8.0,246.0
-4888134377894706753,jacob potter,"adairsville, ga.",ls,2019,"6'0""",241 lbs,0,0,14,37.86,0,530.0,0,so.,[],6.0,241.0
-4888134377894706753,jacob potter,"adairsville, ga.",ls,2021,"6'0""",235 lbs,0,0,13,32.85,0,427.0,0,sr.,[],6.0,235.0
-9219583723524095116,kedrick harvey,"cusseta, ga.",c,2019,"6'0""",270 lbs,0,0,14,37.86,0,530.0,0,fr.,[],6.0,270.0
-7928995967323885074,matt olson,"cumming, ga.",ol,2019,"6'3""",290 lbs,0,0,14,37.86,0,530.0,0,gr.,[],9.0,290.0
-7928995967323885074,matt olson,"cumming, ga.",ol,2021,"6'3""",295 lbs,0,0,13,32.85,0,427.0,0,so.,[],9.0,295.0
-7928995967323885074,matt olson,"cumming, ga.",ol,2022,"6'3""",285 lbs,0,0,11,27.45,0,302.0,0,sr.,[],9.0,285.0
-8803988715583091877,zion katina,"franklin, tenn.",ol,2019,"6'2""",282 lbs,0,0,14,37.86,0,530.0,0,fr.,[],8.0,282.0
-8803988715583091877,zion katina,"franklin, tenn.",ol,2021,"6'2""",285 lbs,0,0,13,32.85,0,427.0,0,jr.,[],8.0,285.0
-8803988715583091877,zion katina,"franklin, tenn.",ol,2022,"6'2""",285 lbs,0,0,11,27.45,0,302.0,0,sr.,[],8.0,285.0
-6451680216167661727,eli spivey,"woodstock, ga.",ls,2019,"6'1""",195 lbs,0,0,14,37.86,0,530.0,0,fr.,[],7.0,195.0
9037929669462546772,sean brown,"macon, ga.",ol,2019,"6'2""",263 lbs,0,0,14,37.86,0,530.0,0,so.,[],8.0,263.0
9037929669462546772,sean brown,"macon, ga.",ol,2021,"6'2""",265 lbs,0,0,13,32.85,0,427.0,0,sr.,[],8.0,265.0
391405150369501823,rj pettaway,"newnan, ga.",ol,2019,"6'3""",302 lbs,0,0,14,37.86,0,530.0,0,fr.,[],9.0,302.0
5769109309421200090,william nana fabu,"columbus, ga.",ol,2019,"6'1""",274 lbs,0,0,14,37.86,0,530.0,0,so.,[],7.0,274.0
5769109309421200090,william nana fabu,"columbus, ga.",ol,2021,"6'1""",275 lbs,0,0,13,32.85,0,427.0,0,sr.,[],7.0,275.0
6142633265246034886,desmond scott,"pinson, ala.",dl,2019,"6'0""",305 lbs,0,0,14,37.86,0,530.0,0,gr.,[],6.0,305.0
6142633265246034886,desmond scott,"pinson, ala.",dl,2021,"6'0""",285 lbs,0,0,13,32.85,0,427.0,0,so.,[],6.0,285.0
6142633265246034886,desmond scott,"pinson, ala.",dl,2022,"6'0""",285 lbs,0,0,11,27.45,0,302.0,0,sr.,[],6.0,285.0
5142886396068330766,sam white,"fayetteville, ga.",ol,2019,"6'2""",261 lbs,0,0,14,37.86,0,530.0,0,fr.,[],8.0,261.0
5268318564022641086,zach thompson,"swainsboro, ga.",ol,2019,"6'4""",271 lbs,0,0,14,37.86,0,530.0,0,jr.,[],10.0,271.0
3761806260139858917,travis simmons,"savannah, ga.",db,2019,"6'3""",185 lbs,0,0,14,37.86,0,530.0,0,jr.,[],9.0,185.0
1411743791203445038,talon gamble,"columbus, ga.",,2019,"6'2""",282 lbs,0,0,14,37.86,0,530.0,0,fr.,[],8.0,282.0
7493535121479705282,traveon latimore,"colbert, ga.",wr,2019,"6'1""",200 lbs,0,0,14,37.86,0,530.0,0,fr.,[],7.0,200.0
7493535121479705282,traveon latimore,"colbert, ga.",wr,2021,"6'1""",200 lbs,0,0,13,32.85,0,427.0,0,so.,[],7.0,200.0
8132398974335662172,adrian jackson,"hoschton, ga.",te,2019,"6'2""",221 lbs,0,0,14,37.86,0,530.0,0,fr.,[],8.0,221.0
8385691421516034821,oscar gonzalez,"dalton, ga.",wr,2019,"6'4""",209 lbs,0,0,14,37.86,0,530.0,0,fr.,[],10.0,209.0
8385691421516034821,oscar gonzalez,"dalton, ga.",wr,2021,"6'4""",235 lbs,0,0,13,32.85,0,427.0,0,jr.,[],10.0,235.0
8385691421516034821,oscar gonzalez,"dalton, ga.",wr,2022,"6'4""",230 lbs,0,0,11,27.45,0,302.0,0,sr.,[],10.0,230.0
7097395650372362901,will  haigler,"tallahassee, fla.",wr,2019,"6'1""",206 lbs,0,0,14,37.86,0,530.0,0,fr.,[],7.0,206.0
7097395650372362901,will  haigler,"tallahassee, fla.",wr,2021,"6'1""",210 lbs,0,0,13,32.85,0,427.0,0,jr.,[],7.0,210.0
-4181819592344369908,sean henderson,"norcross, ga.",k,2019,"6'1""",181 lbs,0,0,14,37.86,0,530.0,0,fr.,[],7.0,181.0
-6876990233867553158,caleb o'neal,"chickamauga, ga.",wr,2019,"6'2""",190 lbs,0,0,14,37.86,0,530.0,0,gr.,[],8.0,190.0
-6876990233867553158,caleb o'neal,"chickamauga, ga.",wr,2021,"6'2""",200 lbs,0,0,13,32.85,0,427.0,0,jr.,[],8.0,200.0
2356899149483537382,ryan pontrelli,"cumming, ga.",wr,2019,"6'3""",173 lbs,0,0,14,37.86,0,530.0,0,fr.,[],9.0,173.0
-2103939251920791645,nathan robertson,"columbus, ga.",k,2019,"5'10""",160 lbs,0,0,14,37.86,0,530.0,0,gr.,[],15.0,160.0
-2103939251920791645,nathan robertson,"columbus, ga.",k,2021,"5'10""",160 lbs,0,0,13,32.85,0,427.0,0,so.,[],15.0,160.0
-2103939251920791645,nathan robertson,"columbus, ga.",k,2022,"5'10""",160 lbs,0,0,11,27.45,0,302.0,0,sr.,[],15.0,160.0
6360641626856210305,marquez baxter,"macon, ga.",dl,2019,"6'3""",190 lbs,0,0,14,37.86,0,530.0,0,fr.,[],9.0,190.0
-9076714896912105625,hayden jenkins,"griffin, ga.",k,2019,"6'0""",170 lbs,0,0,14,37.86,0,530.0,0,fr.,[],6.0,170.0
-5973493031292780977,nicholas jones,"grayson, ga.",p,2019,"6'1""",191 lbs,0,0,14,37.86,0,530.0,0,jr.,[],7.0,191.0
