player_id,name,hometown,positions,year,height,weight,season_wins,season_losses,season_games,season_ppg,season_opp_ppg,season_total,season_opp_total,class,performances,height_inches,weight_lbs
-227536923453974148,carson kent,"milton, ga.",te,2024,"6'4""",240 lbs,0,0,4,12.25,0,49.0,0,,[],10.0,240.0
7583280108320223676,dennis sims,"rockmart, ga.",wr,2020,"5'11""",180 lbs,0,0,5,29.6,0,148.0,0,fr.,[],16.0,180.0
7583280108320223676,dennis sims,"rockmart, ga.",wr,2023,"5'11""",175 lbs,0,0,9,26.11,0,235.0,0,r-fr.,[],16.0,175.0
7583280108320223676,dennis sims,"rockmart, ga.",wr,2024,"5'11""",180 lbs,0,0,4,12.25,0,49.0,0,,[],16.0,180.0
7973784661440553735,ian pederson,"kingsland, ga.",te,2020,"6'2""",240 lbs,0,0,5,29.6,0,148.0,0,r-fr.,[],8.0,240.0
7973784661440553735,ian pederson,"kingsland, ga.",te,2024,"6'2""",240 lbs,0,0,4,12.25,0,49.0,0,,[],8.0,240.0
3224998704230002075,joshua huiet,"johns creek, ga.",p,2020,"6'2""",205 lbs,0,0,5,29.6,0,148.0,0,fr.,[],8.0,205.0
3224998704230002075,joshua huiet,"johns creek, ga.",p,2021,"6'2""",190 lbs,0,0,13,32.85,0,427.0,0,jr.,[],8.0,190.0
3224998704230002075,joshua huiet,"johns creek, ga.",p,2022,"6'2""",205 lbs,0,0,11,27.45,0,302.0,0,r-jr.,[],8.0,205.0
3224998704230002075,joshua huiet,"johns creek, ga.",p,2023,"6'2""",205 lbs,0,0,9,26.11,0,235.0,0,so.,[],8.0,205.0
3224998704230002075,joshua huiet,"johns creek, ga.",p,2024,"6'2""",205 lbs,0,0,4,12.25,0,49.0,0,,[],8.0,205.0
2420618704721096399,ugonna nwoha,"austell, ga.",dl,2020,"6'3""",260 lbs,0,0,5,29.6,0,148.0,0,fr.,[],9.0,260.0
2420618704721096399,ugonna nwoha,"austell, ga.",dl,2022,"6'3""",265 lbs,0,0,11,27.45,0,302.0,0,r-so.,[],9.0,265.0
2420618704721096399,ugonna nwoha,"austell, ga.",dl,2023,"6'3""",255 lbs,0,0,9,26.11,0,235.0,0,so.,[],9.0,255.0
2420618704721096399,ugonna nwoha,"austell, ga.",dl,2024,"6'3""",260 lbs,0,0,4,12.25,0,49.0,0,,[],9.0,260.0
-8580755882400239035,tyler scott,"jackson, ga.",dl,2020,"6'1""",310 lbs,0,0,5,29.6,0,148.0,0,jr.,[],7.0,310.0
-8580755882400239035,tyler scott,"jackson, ga.",dl,2021,"6'1""",300 lbs,0,0,13,32.85,0,427.0,0,r-jr.,[],7.0,300.0
-8580755882400239035,tyler scott,"jackson, ga.",dl,2022,"6'1""",310 lbs,0,0,11,27.45,0,302.0,0,so.,[],7.0,310.0
-8580755882400239035,tyler scott,"jackson, ga.",dl,2023,"6'1""",315 lbs,0,0,9,26.11,0,235.0,0,sr.,[],7.0,315.0
-8580755882400239035,tyler scott,"jackson, ga.",dl,2024,"6'1""",310 lbs,0,0,4,12.25,0,49.0,0,,[],7.0,310.0
6810000607575147647,jaylan jarrett,"pike road, ala.",dl,2020,"6'2""",295 lbs,0,0,5,29.6,0,148.0,0,fr.,[],8.0,295.0
6810000607575147647,jaylan jarrett,"pike road, ala.",dl,2023,"6'2""",305 lbs,0,0,9,26.11,0,235.0,0,r-fr.,[],8.0,305.0
6810000607575147647,jaylan jarrett,"pike road, ala.",dl,2024,"6'2""",295 lbs,0,0,4,12.25,0,49.0,0,,[],8.0,295.0
274231347972133719,jordan miles,"indianapolis, ind.",dl,2020,"6'2""",245 lbs,0,0,5,29.6,0,148.0,0,jr.,[],8.0,245.0
274231347972133719,jordan miles,"indianapolis, ind.",dl,2023,"6'2""",245 lbs,0,0,9,26.11,0,235.0,0,r-jr.,[],8.0,245.0
274231347972133719,jordan miles,"indianapolis, ind.",dl,2024,"6'2""",245 lbs,0,0,4,12.25,0,49.0,0,,[],8.0,245.0
-3043893867197992084,ramontei dardy,"dublin, ga.","dl,lb",2020,"6'3""",240 lbs,0,0,5,29.6,0,148.0,0,fr.,[],9.0,240.0
-3043893867197992084,ramontei dardy,"dublin, ga.","dl,lb",2023,"6'3""",240 lbs,0,0,9,26.11,0,235.0,0,r-fr.,[],9.0,240.0
-3043893867197992084,ramontei dardy,"dublin, ga.","dl,lb",2024,"6'3""",240 lbs,0,0,4,12.25,0,49.0,0,,[],9.0,240.0
-489376695799511745,adam watkins,"dacula, ga.",dl,2020,"6'0""",300 lbs,0,0,5,29.6,0,148.0,0,fr.,[],6.0,300.0
-489376695799511745,adam watkins,"dacula, ga.",dl,2021,"6'0""",285 lbs,0,0,13,32.85,0,427.0,0,jr.,[],6.0,285.0
-489376695799511745,adam watkins,"dacula, ga.",dl,2022,"6'0""",285 lbs,0,0,11,27.45,0,302.0,0,r-jr.,[],6.0,285.0
-489376695799511745,adam watkins,"dacula, ga.",dl,2023,"6'0""",285 lbs,0,0,9,26.11,0,235.0,0,so.,[],6.0,285.0
-489376695799511745,adam watkins,"dacula, ga.",dl,2024,"6'0""",300 lbs,0,0,4,12.25,0,49.0,0,,[],6.0,300.0
-3132165198049596367,donovan westmoreland,"griffin, ga.",dl,2020,"6'1""",230 lbs,0,0,5,29.6,0,148.0,0,r-so.,[],7.0,230.0
-3132165198049596367,donovan westmoreland,"griffin, ga.",dl,2024,"6'1""",230 lbs,0,0,4,12.25,0,49.0,0,,[],7.0,230.0
-6842521303706471732,britton williams,"richmond hill, ga.",k,2020,"5'11""",200 lbs,0,0,5,29.6,0,148.0,0,r-jr.,[],16.0,200.0
-6842521303706471732,britton williams,"richmond hill, ga.",k,2024,"5'11""",200 lbs,0,0,4,12.25,0,49.0,0,,[],16.0,200.0
8163259246590690285,erik calvillo,"snellville, ga.",k,2020,"6'0""",180 lbs,0,0,5,29.6,0,148.0,0,fr.,[],6.0,180.0
8163259246590690285,erik calvillo,"snellville, ga.",k,2023,"6'0""",180 lbs,0,0,9,26.11,0,235.0,0,r-fr.,[],6.0,180.0
8163259246590690285,erik calvillo,"snellville, ga.",k,2024,"6'0""",180 lbs,0,0,4,12.25,0,49.0,0,,[],6.0,180.0
5346697796930588017,rj taylor,"gulf shores, ala.","dl,olb",2020,"6'3""",225 lbs,0,0,5,29.6,0,148.0,0,fr.,[],9.0,225.0
5346697796930588017,rj taylor,"gulf shores, ala.","dl,olb",2022,"6'3""",195 lbs,0,0,11,27.45,0,302.0,0,r-so.,[],9.0,195.0
5346697796930588017,rj taylor,"gulf shores, ala.","dl,olb",2023,"6'3""",220 lbs,0,0,9,26.11,0,235.0,0,so.,[],9.0,220.0
5346697796930588017,rj taylor,"gulf shores, ala.","dl,olb",2024,"6'3""",225 lbs,0,0,4,12.25,0,49.0,0,,[],9.0,225.0
-8478527461775505927,austin welch,"georgetown, ky.",k,2020,"5'11""",170 lbs,0,0,5,29.6,0,148.0,0,r-jr.,[],16.0,170.0
-8478527461775505927,austin welch,"georgetown, ky.",k,2024,"5'11""",170 lbs,0,0,4,12.25,0,49.0,0,,[],16.0,170.0
-6714271666613898545,thomarius walker,"pensacola, fla.",dl,2020,"6'1""",305 lbs,0,0,5,29.6,0,148.0,0,r-jr.,[],7.0,305.0
-6714271666613898545,thomarius walker,"pensacola, fla.",dl,2023,"6'1""",310 lbs,0,0,9,26.11,0,235.0,0,so.,[],7.0,310.0
-6714271666613898545,thomarius walker,"pensacola, fla.",dl,2024,"6'1""",305 lbs,0,0,4,12.25,0,49.0,0,,[],7.0,305.0
-2572730719553472708,java'n singletary,"bonaire, ga.",db,2021,"6'0""",195 lbs,0,0,13,32.85,0,427.0,0,jr.,[],6.0,195.0
-3808070198533355867,sharmari reed,"fayetteville, ga.",db,2021,"6'0""",190 lbs,0,0,13,32.85,0,427.0,0,jr.,[],6.0,190.0
-3808070198533355867,sharmari reed,"fayetteville, ga.",db,2022,"6'0""",205 lbs,0,0,11,27.45,0,302.0,0,so.,[],6.0,205.0
3674173332213634681,welton spottsville,"havelock, n.c.",db,2021,"6'0""",220 lbs,0,0,13,32.85,0,427.0,0,jr.,[],6.0,220.0
-3860894048799632045,deangelo hardy,"chattanooga, tenn.",qb,2021,"5'10""",175 lbs,0,0,13,32.85,0,427.0,0,jr.,[],15.0,175.0
-3860894048799632045,deangelo hardy,"chattanooga, tenn.",qb,2022,"5'10""",185 lbs,0,0,11,27.45,0,302.0,0,so.,[],15.0,185.0
-5202210850125442096,arendez fedd,"locust grove, ga.",qb,2021,"6'1""",215 lbs,0,0,13,32.85,0,427.0,0,fr.,[],7.0,215.0
-2618481453798610256,ladarius clardy,"pensacola, fla.",qb,2021,"6'0""",170 lbs,0,0,13,32.85,0,427.0,0,so.,[],6.0,170.0
5022067943478620229,xavier hill,"pleasant grove, ala.",wr,2021,"6'2""",200 lbs,0,0,13,32.85,0,427.0,0,so.,[],8.0,200.0
8902201339400151538,ryan harris,"irmo, s.c.",db,2021,"5'10""",180 lbs,0,0,13,32.85,0,427.0,0,jr.,[],15.0,180.0
8902201339400151538,ryan harris,"irmo, s.c.",db,2022,"5'10""",170 lbs,0,0,11,27.45,0,302.0,0,so.,[],15.0,170.0
6584296870899912900,erwin byrd,"powder springs, ga.",db,2021,"5'10""",180 lbs,0,0,13,32.85,0,427.0,0,so.,[],15.0,180.0
7513045770267176930,elijah kirby,"sandy springs, ga.",db,2021,"6'1""",205 lbs,0,0,13,32.85,0,427.0,0,jr.,[],7.0,205.0
7513045770267176930,elijah kirby,"sandy springs, ga.",db,2022,"6'1""",210 lbs,0,0,11,27.45,0,302.0,0,so.,[],7.0,210.0
9191112787112418459,kemari mcgowan,"murfreesboro, tenn.",rb,2021,"5'10""",175 lbs,0,0,13,32.85,0,427.0,0,jr.,[],15.0,175.0
9191112787112418459,kemari mcgowan,"murfreesboro, tenn.",rb,2022,"5'10""",160 lbs,0,0,11,27.45,0,302.0,0,so.,[],15.0,160.0
-4069965288532556133,jack plummer,"buford, ga.",rb,2021,"5'7""",185 lbs,0,0,13,32.85,0,427.0,0,sr.,[],12.0,185.0
8118174799779838313,deontre morris,"atlanta, ga.",db,2021,"5'11""",175 lbs,0,0,13,32.85,0,427.0,0,fr.,[],16.0,175.0
8118174799779838313,deontre morris,"atlanta, ga.",db,2022,"5'11""",185 lbs,0,0,11,27.45,0,302.0,0,so.,[],16.0,185.0
1151240046709813023,chance gamble,"fitzgerald, ga.",db,2021,"6'2""",165 lbs,0,0,13,32.85,0,427.0,0,fr.,[],8.0,165.0
1151240046709813023,chance gamble,"fitzgerald, ga.",db,2022,"6'2""",170 lbs,0,0,11,27.45,0,302.0,0,so.,[],8.0,170.0
-4079909315034124390,montrel jenkins,"acworth, ga.",lb,2021,"6'0""",200 lbs,0,0,13,32.85,0,427.0,0,fr.,[],6.0,200.0
-4079909315034124390,montrel jenkins,"acworth, ga.",lb,2022,"6'0""",215 lbs,0,0,11,27.45,0,302.0,0,so.,[],6.0,215.0
7803035750935033509,quandarius smith,"gainesville, fla.",rb,2021,"5'11""",205 lbs,0,0,13,32.85,0,427.0,0,fr.,[],16.0,205.0
-660272989564599302,irving smith,"dallas, ga.",rb,2021,"5'8""",200 lbs,0,0,13,32.85,0,427.0,0,sr.,[],13.0,200.0
3260504517289264030,marquis ledet,"marietta, ga.",rb,2021,"6'0""",190 lbs,0,0,13,32.85,0,427.0,0,jr.,[],6.0,190.0
3260504517289264030,marquis ledet,"marietta, ga.",rb,2022,"6'0""",205 lbs,0,0,11,27.45,0,302.0,0,so.,[],6.0,205.0
6564886957290213727,caleb brown,"douglasville, ga.",db,2021,"6'2""",150 lbs,0,0,13,32.85,0,427.0,0,so.,[],8.0,150.0
6792385901569740908,zaire scotland,"seneca, s.c.",rb,2021,"6'1""",220 lbs,0,0,13,32.85,0,427.0,0,fr.,[],7.0,220.0
5852385815655216395,dylan hand,"dacula, ga.",db,2021,"6'0""",195 lbs,0,0,13,32.85,0,427.0,0,fr.,[],6.0,195.0
5852385815655216395,dylan hand,"dacula, ga.",db,2022,"6'0""",195 lbs,0,0,11,27.45,0,302.0,0,so.,[],6.0,195.0
5311359200681382176,charles remy,"kennesaw, ga.",lb,2021,"6'1""",210 lbs,0,0,13,32.85,0,427.0,0,fr.,[],7.0,210.0
5311359200681382176,charles remy,"kennesaw, ga.",lb,2022,"6'1""",215 lbs,0,0,11,27.45,0,302.0,0,so.,[],7.0,215.0
2942830876986835059,gavin marts,"jacksonville, fla.",rb,2021,"6'0""",230 lbs,0,0,13,32.85,0,427.0,0,so.,[],6.0,230.0
-9005889982897471960,jerrod woods,"leesburg, ga.",lb,2021,"6'1""",205 lbs,0,0,13,32.85,0,427.0,0,fr.,[],7.0,205.0
-9005889982897471960,jerrod woods,"leesburg, ga.",lb,2022,"6'1""",210 lbs,0,0,11,27.45,0,302.0,0,so.,[],7.0,210.0
-4140527448129133532,xavier reddick,"powder springs, ga.",lb,2021,"6'1""",230 lbs,0,0,13,32.85,0,427.0,0,gr.,[],7.0,230.0
6725904950983721898,zane mccracken,"calhoun, ga.",ls,2021,"6'2""",200 lbs,0,0,13,32.85,0,427.0,0,jr.,[],8.0,200.0
6725904950983721898,zane mccracken,"calhoun, ga.",ls,2022,"6'2""",200 lbs,0,0,11,27.45,0,302.0,0,so.,[],8.0,200.0
2801114973950150358,evan thompson,"clermont, fla.",lb,2021,"6'0""",210 lbs,0,0,13,32.85,0,427.0,0,jr.,[],6.0,210.0
7269056300873730817,jordan love,"rockledge, fla.",ol,2021,"6'2""",290 lbs,0,0,13,32.85,0,427.0,0,fr.,[],8.0,290.0
7269056300873730817,jordan love,"rockledge, fla.",ol,2022,"6'2""",275 lbs,0,0,11,27.45,0,302.0,0,so.,[],8.0,275.0
4650158265123316588,steven carter,"newnan, ga.",lb,2021,"6'1""",220 lbs,0,0,13,32.85,0,427.0,0,fr.,[],7.0,220.0
5867646770746852558,jadyn walker,"acworth, ga.",lb,2021,"6'0""",210 lbs,0,0,13,32.85,0,427.0,0,fr.,[],6.0,210.0
-8487080712954336965,tristan love,"rockledge, fla.",ol,2021,"6'2""",300 lbs,0,0,13,32.85,0,427.0,0,jr.,[],8.0,300.0
-8487080712954336965,tristan love,"rockledge, fla.",ol,2022,"6'2""",300 lbs,0,0,11,27.45,0,302.0,0,sr.,[],8.0,300.0
-2183175737510929589,darron willis,"alpharetta, ga.",ol,2021,"6'2""",240 lbs,0,0,13,32.85,0,427.0,0,jr.,[],8.0,240.0
-2183175737510929589,darron willis,"alpharetta, ga.",ol,2022,"6'2""",255 lbs,0,0,11,27.45,0,302.0,0,so.,[],8.0,255.0
-2183175737510929589,darron willis,"alpharetta, ga.",ol,2023,"6'2""",270 lbs,0,0,9,26.11,0,235.0,0,sr.,[],8.0,270.0
1862254216215689275,cameron donald,"pelzer, s.c.",dl,2021,"6'1""",250 lbs,0,0,13,32.85,0,427.0,0,jr.,[],7.0,250.0
1862254216215689275,cameron donald,"pelzer, s.c.",dl,2022,"6'1""",250 lbs,0,0,11,27.45,0,302.0,0,so.,[],7.0,250.0
1862254216215689275,cameron donald,"pelzer, s.c.",dl,2023,"6'1""",280 lbs,0,0,9,26.11,0,235.0,0,sr.,[],7.0,280.0
-5608511731968053789,colton steele,"jefferson, ga.",ol,2021,"6'3""",295 lbs,0,0,13,32.85,0,427.0,0,fr.,[],9.0,295.0
4902088456866509242,trenton jackson,"hattiesburg, miss.",ol,2021,"6'0""",310 lbs,0,0,13,32.85,0,427.0,0,jr.,[],6.0,310.0
4902088456866509242,trenton jackson,"hattiesburg, miss.",ol,2022,"6'0""",290 lbs,0,0,11,27.45,0,302.0,0,so.,[],6.0,290.0
4902088456866509242,trenton jackson,"hattiesburg, miss.",ol,2023,"6'0""",300 lbs,0,0,9,26.11,0,235.0,0,sr.,[],6.0,300.0
-1699102973152970085,ben moran,"acworth, ga.",p,2021,"6'1""",165 lbs,0,0,13,32.85,0,427.0,0,fr.,[],7.0,165.0
1371492815393747211,ryan worley,"pensacola, fla.",ol,2021,"6'2""",260 lbs,0,0,13,32.85,0,427.0,0,fr.,[],8.0,260.0
7045821612740467379,james dawson,"opelika, ala.",ol,2021,"6'1""",295 lbs,0,0,13,32.85,0,427.0,0,jr.,[],7.0,295.0
7045821612740467379,james dawson,"opelika, ala.",ol,2022,"6'1""",295 lbs,0,0,11,27.45,0,302.0,0,so.,[],7.0,295.0
7045821612740467379,james dawson,"opelika, ala.",ol,2023,"6'1""",300 lbs,0,0,9,26.11,0,235.0,0,sr.,[],7.0,300.0
-4184977839727765815,hall o'neal,"atlanta, ga.",ol,2021,"6'2""",255 lbs,0,0,13,32.85,0,427.0,0,jr.,[],8.0,255.0
-4184977839727765815,hall o'neal,"atlanta, ga.",ol,2022,"6'2""",255 lbs,0,0,11,27.45,0,302.0,0,so.,[],8.0,255.0
-4184977839727765815,hall o'neal,"atlanta, ga.",ol,2023,"6'2""",275 lbs,0,0,9,26.11,0,235.0,0,sr.,[],8.0,275.0
-3250338819919604702,william calhoun,"suwanee, ga.",ol,2021,"6'2""",295 lbs,0,0,13,32.85,0,427.0,0,fr.,[],8.0,295.0
2527709498169735682,conor cummins,"marietta, ga.",k,2021,"6'1""",175 lbs,0,0,13,32.85,0,427.0,0,fr.,[],7.0,175.0
2527709498169735682,conor cummins,"marietta, ga.",k,2022,"6'1""",175 lbs,0,0,11,27.45,0,302.0,0,so.,[],7.0,175.0
464739905875050008,gabriel thompson,"zephyrhills, fla.",ol,2021,"6'4""",240 lbs,0,0,13,32.85,0,427.0,0,fr.,[],10.0,240.0
5555395648817690104,ben  hollars,"dallas, ga.",ol,2021,"6'1""",270 lbs,0,0,13,32.85,0,427.0,0,fr.,[],7.0,270.0
-840000579557879321,landon kardian,"atlanta, ga.",wr,2021,"6'4""",210 lbs,0,0,13,32.85,0,427.0,0,fr.,[],10.0,210.0
3251026587933275640,dominique marshall,"valdosta, ga.",wr,2021,"6'1""",190 lbs,0,0,13,32.85,0,427.0,0,fr.,[],7.0,190.0
-5892359208088748846,carter pinholster,"fort payne, ala.",wr,2021,"6'1""",190 lbs,0,0,13,32.85,0,427.0,0,jr.,[],7.0,190.0
-5892359208088748846,carter pinholster,"fort payne, ala.",wr,2022,"6'1""",190 lbs,0,0,11,27.45,0,302.0,0,so.,[],7.0,190.0
-4394192516637039352,zechariah jones,"madison, fla.",wr,2021,"6'3""",175 lbs,0,0,13,32.85,0,427.0,0,fr.,[],9.0,175.0
333807286654726930,evan fuller,"bremen, ga.",k,2021,"6'0""",215 lbs,0,0,13,32.85,0,427.0,0,so.,[],6.0,215.0
-7818785228050874602,carlos allen,"atlanta, ga.",dl,2021,"6'0""",285 lbs,0,0,13,32.85,0,427.0,0,jr.,[],6.0,285.0
-7818785228050874602,carlos allen,"atlanta, ga.",dl,2022,"6'0""",290 lbs,0,0,11,27.45,0,302.0,0,so.,[],6.0,290.0
8430486185657493001,finn hazel-polkinghorne,"williamstown, australia",dl,2021,"6'4""",280 lbs,0,0,13,32.85,0,427.0,0,fr.,[],10.0,280.0
-3961992587581704759,michael hines,"hueytown, ala.",dt,2021,"6'2""",280 lbs,0,0,13,32.85,0,427.0,0,fr.,[],8.0,280.0
-7785038246199980326,carson koporc,"roswell, ga.",te,2021,"6'3""",240 lbs,0,0,13,32.85,0,427.0,0,so.,[],9.0,240.0
-4956988541802344118,gene sledge,"huntsville, ala.",rb,2022,"6'2""",235 lbs,0,0,11,27.45,0,302.0,0,so.,[],8.0,235.0
9012562410787881277,joe williams,"thomasville, ga.",db,2022,"6'0""",170 lbs,0,0,11,27.45,0,302.0,0,fr.,[],6.0,170.0
5421041820345994337,myles beris,"douglasville, ga.",db,2022,"5'9""",170 lbs,0,0,11,27.45,0,302.0,0,so.,[],14.0,170.0
8825009150963340218,remington adams,"kennesaw, ga.",rb,2022,"5'6""",165 lbs,0,0,11,27.45,0,302.0,0,fr.,[],11.0,165.0
-1874766688337850458,nehemiah mccoy,"ocilla, ga.",lb,2022,"5'10""",200 lbs,0,0,11,27.45,0,302.0,0,fr.,[],15.0,200.0
-2636796819556688506,damarion davis,"lithonia, ga.",lb,2022,"6'0""",185 lbs,0,0,11,27.45,0,302.0,0,fr.,[],6.0,185.0
4707958625203804386,jordan lay,"hartwell, ga.",rb,2022,"5'11""",205 lbs,0,0,11,27.45,0,302.0,0,jr.,[],16.0,205.0
-5125803923347055509,mike mincey,"waycross, ga.",lb,2022,"6'1""",230 lbs,0,0,11,27.45,0,302.0,0,so.,[],7.0,230.0
-5332837180214390914,antonio ward,"snellville, ga.",lb,2022,"6'0""",210 lbs,0,0,11,27.45,0,302.0,0,jr.,[],6.0,210.0
-7964850725549942039,charlie cooper,"tucker, ga.",p,2022,"5'11""",185 lbs,0,0,11,27.45,0,302.0,0,fr.,[],16.0,185.0
-3708903120303623427,seth adams,"dawsonville, ga.",ol,2022,"6'3""",250 lbs,0,0,11,27.45,0,302.0,0,so.,[],9.0,250.0
-881206873099538322,braden whittenburg,"folkston, ga.",ls,2022,"6'1""",195 lbs,0,0,11,27.45,0,302.0,0,so.,[],7.0,195.0
-2182402537618335277,matthew gilliam,"fayetteville, ga.",ol,2022,"6'2""",250 lbs,0,0,11,27.45,0,302.0,0,so.,[],8.0,250.0
-6109316147753036412,jacob strom,"hazlehurst, ga.",ol,2022,"6'3""",280 lbs,0,0,11,27.45,0,302.0,0,fr.,[],9.0,280.0
-1233237897283082125,coy pendergrass,"lafayette, ga.",ol,2022,"6'3""",275 lbs,0,0,11,27.45,0,302.0,0,fr.,[],9.0,275.0
6879904966420362579,mike fangman,"naples, fla.",ol,2022,"6'1""",270 lbs,0,0,11,27.45,0,302.0,0,so.,[],7.0,270.0
8386682530794557537,ronnie thomas,"warner robbins, ga.",ls,2022,"5'10""",180 lbs,0,0,11,27.45,0,302.0,0,fr.,[],15.0,180.0
8268756431988135362,acha mbanwei,"conyers, ga.",,2022,"5'11""",230 lbs,0,0,11,27.45,0,302.0,0,jr.,[],16.0,230.0
8268756431988135362,acha mbanwei,"conyers, ga.",,2023,"5'11""",220 lbs,0,0,9,26.11,0,235.0,0,so.,[],16.0,220.0
1733801078104110019,joshua agbenou,"bethlehem, ga.",dl,2022,"6'2""",235 lbs,0,0,11,27.45,0,302.0,0,jr.,[],8.0,235.0
1733801078104110019,joshua agbenou,"bethlehem, ga.",dl,2023,"6'2""",245 lbs,0,0,9,26.11,0,235.0,0,sr.,[],8.0,245.0
8911878273960213014,tyler dugger,"augusta, ga.",wr,2022,"5'11""",195 lbs,0,0,11,27.45,0,302.0,0,jr.,[],16.0,195.0
1257364270952942120,tyriek johnson,"hoschton, ga.",db,2022,"5'8""",175 lbs,0,0,11,27.45,0,302.0,0,jr.,[],13.0,175.0
1257364270952942120,tyriek johnson,"hoschton, ga.",db,2023,"5'8""",185 lbs,0,0,9,26.11,0,235.0,0,so.,[],13.0,185.0
8797407218331334176,cole mccarty,"moody, ala.",qb,2023,"5'11""",190 lbs,0,0,9,26.11,0,235.0,0,fr.,[],16.0,190.0
5960824905816712025,jaden richeson,"virginia beach, va.",dl,2023,"6'2""",225 lbs,0,0,9,26.11,0,235.0,0,jr.,[],8.0,225.0
4977286454222231417,tj mcelmurray,"graniteville, s.c.",wr,2023,"6'3""",180 lbs,0,0,9,26.11,0,235.0,0,fr.,[],9.0,180.0
